Frequency,Depth,Pitch,Speed,Behavioral State,Normalized Depth %,Individual,Species,Species_Num,Length ,Efficiency,Thrust Power,Drag Coefficient,Reynolds Number
0.32258,49.544,-4.1863,1.8887,,,6,Minke ,1,8.6209,0.88749,1831,0.018012,15597000
0.30303,49.684,0.37665,2.1809,,,6,Minke ,1,8.6209,0.92077,1591.1,0.010167,18009000
0.33333,47.261,2.8111,1.8005,,,6,Minke ,1,8.6209,0.87235,1944.3,0.022082,14867000
0.32258,46.83,3.1099,1.9906,,,6,Minke ,1,8.6209,0.89634,1875.6,0.015763,16437000
0.34483,44.496,-4.1524,2.0327,,,6,Minke ,1,8.6209,0.88771,2255.2,0.017799,16785000
0.20833,44.094,-9.782,2.5056,,,6,Minke ,1,8.6209,0.95423,760.21,0.0032034,20690000
0.28571,54.297,7.829,2.0336,,,6,Minke ,1,8.6209,0.92051,1315.5,0.010368,16793000
0.38462,53.342,2.128,2.2543,,,6,Minke ,1,8.6209,0.88753,3107.3,0.01798,18615000
0.26316,52.167,7.8449,1.5911,,,6,Minke ,1,8.6209,0.8909,1020.7,0.016795,13139000
0.32258,51.141,7.4132,1.8706,,,6,Minke ,1,8.6209,0.88475,1832.6,0.018557,15447000
0.26316,41.701,1.5335,1.6844,,,6,Minke ,1,8.6209,0.9019,1029.7,0.014283,13909000
0.32258,41.007,2.9319,1.8159,,,6,Minke ,1,8.6209,0.87876,1810.8,0.020044,14995000
0.27778,44.504,5.0286,1.7684,,,6,Minke ,1,8.6209,0.89948,1223.9,0.014669,14603000
0.30303,43.622,8.8308,1.9121,,,6,Minke ,1,8.6209,0.89923,1571.6,0.014901,15790000
0.43478,42.27,-5.774,1.7344,,,6,Minke ,1,8.6209,0.82288,3369.1,0.042804,14322000
0.4,57.875,-9.7218,1.8509,,,6,Minke ,1,8.6209,0.84733,2988.9,0.031244,15284000
0.45455,55.458,6.7757,2.6682,,,6,Minke ,1,8.6209,0.88758,5138.8,0.017931,22033000
0.2439,66.224,-4.854,1.7914,,,6,Minke ,1,8.6209,0.92582,815.29,0.0094,14793000
0.35714,66.57,-2.7882,1.8004,,,6,Minke ,1,8.6209,0.86178,2270.4,0.025788,14867000
0.29412,67.224,-4.1741,1.7268,,,6,Minke ,1,8.6209,0.88758,1392.5,0.017925,14260000
0.35714,67.347,0.74031,2.1383,,,6,Minke ,1,8.6209,0.89059,2520.6,0.017089,17657000
0.3125,65.674,0.5824,1.8804,,,6,Minke ,1,8.6209,0.89075,1699,0.016939,15527000
0.17241,64.101,-4.7264,1.7805,,,6,Minke ,1,8.6209,0.95216,352.7,0.0041417,14703000
0.52632,64.543,-5.4613,2.1148,,,6,Minke ,1,8.6209,0.82332,6031.3,0.042267,17463000
0.33333,52.013,-4.9742,2.0043,,,6,Minke ,1,8.6209,0.89073,2060.1,0.01696,16550000
0.34483,45.883,0.20567,1.9887,,,6,Minke ,1,8.6209,0.88457,2223.4,0.018738,16422000
0.34483,48.306,-5.3377,2.0204,,,6,Minke ,1,8.6209,0.88752,2238.4,0.01799,16684000
0.28571,46.72,-4.7013,2.0368,,,6,Minke ,1,8.6209,0.92055,1318,0.010339,16819000
0.35714,46.686,0.81827,2.3254,,,6,Minke ,1,8.6209,0.9047,2583.7,0.013619,19202000
0.3125,56.727,10.161,1.838,,,6,Minke ,1,8.6209,0.88764,1673.9,0.017869,15177000
0.32258,55.741,7.7187,2.0005,,,6,Minke ,1,8.6209,0.89648,1887.1,0.015625,16519000
0.4,53.025,-3.5885,1.6578,,,6,Minke ,1,8.6209,0.82806,2729,0.039702,13689000
0.29412,53.528,-9.0955,1.9953,,,6,Minke ,1,8.6209,0.91261,1435.8,0.01198,16477000
0.5,54.355,-11.917,2.5244,,,6,Minke ,1,8.6209,0.86185,6241.8,0.025718,20845000
0.33333,57.256,9.5576,2.0482,,,6,Minke ,1,8.6209,0.89377,2087.3,0.016101,16913000
0.38462,55.878,8.6726,2.5078,,,6,Minke ,1,8.6209,0.90473,3232.4,0.013586,20708000
0.38462,52.326,-2.8007,2.0219,,,6,Minke ,1,8.6209,0.8687,2921.6,0.023427,16696000
0.33333,50.326,2.3909,2.0564,,,6,Minke ,1,8.6209,0.89633,2068.8,0.01577,16981000
0.25,46.957,18.661,1.758,,,6,Minke ,1,8.6209,0.91796,886.23,0.010812,14517000
0.4,45.269,12.742,2.1428,,,6,Minke ,1,8.6209,0.87202,3325.7,0.022405,17695000
0.37037,45.56,-15.711,2.4968,,,6,Minke ,1,8.6209,0.91009,2899.7,0.012348,20618000
0.29412,41.195,6.7151,1.7543,,,6,Minke ,1,8.6209,0.89048,1401.2,0.017203,14486000
0.3125,41.75,-15.002,2.0984,,,6,Minke ,1,8.6209,0.90999,1733.3,0.012434,17328000
0.47619,43.071,-13.677,2.4372,,,6,Minke ,1,8.6209,0.86244,5484.1,0.025109,20126000
0.37037,45.383,14.384,2.3267,,,6,Minke ,1,8.6209,0.89911,2853.8,0.015019,19213000
0.35714,36.15,16.695,1.8139,,,6,Minke ,1,8.6209,0.86211,2291.7,0.02545,14979000
0.38462,34.692,12.648,2.3104,,,6,Minke ,1,8.6209,0.8907,3161,0.016989,19078000
0.5,33.534,17.437,2.6808,,,6,Minke ,1,8.6209,0.87206,6502.3,0.022372,22137000
0.45455,31.455,33.451,2.7991,,,6,Minke ,1,8.6209,0.89383,5306.9,0.016039,23114000
0.4,63.56,-17.676,3.573,,,6,Minke ,1,8.6209,0.94989,3657.9,0.0053155,29504000
0.32258,66.049,-3.2102,2.6106,,,6,Minke ,1,8.6209,0.94367,1793.9,0.0066834,21557000
0.3125,66.839,0.45152,2.8892,,,6,Minke ,1,8.6209,0.95046,1822.1,0.0050076,23858000
0.55556,67.248,2.7368,3.2148,,,6,Minke ,1,8.6209,0.88468,9336.6,0.018627,26546000
0.35714,64.848,-3.363,3.2253,,,6,Minke ,1,8.6209,0.95007,2640,0.0052153,26634000
0.55556,65.06,-0.071555,3.3335,,,6,Minke ,1,8.6209,0.89066,9513.1,0.017023,27526000
0.38462,63.272,3.987,2.6898,,,6,Minke ,1,8.6209,0.91783,3205.3,0.010918,22211000
0.5,62.541,12.762,3.1892,,,6,Minke ,1,8.6209,0.90181,7032.4,0.014371,26335000
0.27778,67.705,12.364,2.6255,,,6,Minke ,1,8.6209,0.95081,1316.2,0.0048205,21680000
0.38462,66.592,17.103,3.1486,,,6,Minke ,1,8.6209,0.94603,2999.8,0.0063702,26000000
0.52632,65.088,14.507,3.3227,,,6,Minke ,1,8.6209,0.89925,8239.5,0.014888,27438000
0.33333,59.206,-2.9384,3.4959,,,6,Minke ,1,8.6209,0.95239,2600.4,0.0040342,28868000
0.58824,147.59,-12.976,3.586,,,6,Minke ,1,8.6209,0.89353,11359,0.016328,29611000
0.41667,139.56,7.9843,3.0156,,,6,Minke ,1,8.6209,0.92324,4079.7,0.0098607,24902000
0.41667,138.14,14.011,3.4215,,,6,Minke ,1,8.6209,0.94608,3828.7,0.0063359,28253000
0.55556,136.61,13.998,3.4257,,,6,Minke ,1,8.6209,0.89632,9572.4,0.015783,28288000
0.52632,108.63,0.25568,3.5956,,,6,Minke ,1,8.6209,0.91278,8298.8,0.011834,29691000
0.55556,105.87,-8.6085,3.8054,,,6,Minke ,1,8.6209,0.91285,9792.1,0.011779,31423000
0.33333,105.93,-23.122,3.4936,,,6,Minke ,1,8.6209,0.95238,2598.1,0.0040388,28849000
0.41667,109.26,-20.035,3.7604,,,6,Minke ,1,8.6209,0.95006,4188.6,0.0052214,31052000
0.34483,158.23,11.394,3.04,,,6,Minke ,1,8.6209,0.94966,2305,0.005438,25103000
0.29412,144.67,-18.597,2.7693,,,6,Minke ,1,8.6209,0.95075,1554.8,0.0048524,22868000
0.43478,147.17,-16.295,3.2751,,,6,Minke ,1,8.6209,0.93092,4554.2,0.0085931,27044000
0.55556,141.13,-2.6295,3.1674,,,6,Minke ,1,8.6209,0.88174,9283.5,0.019364,26155000
0.625,141.57,-2.2178,3.3926,,,6,Minke ,1,8.6209,0.87254,12896,0.02189,28015000
0.5,130.33,-13.461,3.1113,,,6,Minke ,1,8.6209,0.89658,7057,0.015531,25692000
0.5,131.14,-12.228,3.6968,,,6,Minke ,1,8.6209,0.92597,7081.6,0.0092912,30526000
0.58824,165.65,15.316,3.6284,,,6,Minke ,1,8.6209,0.89633,11367,0.015774,29962000
0.37037,158.7,-20.016,3.4355,,,6,Minke ,1,8.6209,0.95051,3046,0.0049794,28369000
0.52632,149.92,11.691,3.0292,,,6,Minke ,1,8.6209,0.8845,7885.8,0.018806,25014000
0.71429,174.62,40.486,3.2923,,,6,Minke ,1,8.6209,0.84713,16937,0.031459,27186000
0.27778,141.35,-32.236,4.3105,,,6,Minke ,1,8.6209,0.95705,2550.5,0.0021108,35594000
0.15385,194.23,-4.2355,2.4273,,,6,Minke ,1,8.6209,0.95721,443.46,0.0020555,20043000
0.58824,192.67,30.763,2.7618,,,6,Minke ,1,8.6209,0.84806,9679.7,0.030458,22806000
0.625,205.32,47.676,2.872,,,6,Minke ,1,8.6209,0.84436,11415,0.03194,23716000
0.2439,192.15,35.719,2.4151,,,6,Minke ,1,8.6209,0.95154,945.71,0.0044501,19943000
0.47619,198.52,22.049,3.1537,,,6,Minke ,1,8.6209,0.9073,6141.2,0.012978,26042000
0.23256,196.21,15.61,2.9157,,,6,Minke ,1,8.6209,0.95474,1117.9,0.0029894,24077000
0.41667,195.36,16.695,2.4871,,,6,Minke ,1,8.6209,0.8905,3987.6,0.017181,20538000
0.18868,197.72,15.551,2.5636,,,6,Minke ,1,8.6209,0.95567,665.55,0.0026184,21169000
0.66667,195.47,27.503,2.5607,,,6,Minke ,1,8.6209,0.81499,11775,0.046487,21145000
0.30303,197.29,-15.273,2.5914,,,6,Minke ,1,8.6209,0.94913,1505.5,0.0057345,21398000
0.35714,196.14,35.388,2.0456,,,6,Minke ,1,8.6209,0.8819,2480.5,0.019207,16892000
0.2439,191.35,47.861,2.4425,,,6,Minke ,1,8.6209,0.95171,959.56,0.004365,20169000
0.55556,186.88,37.176,3.1727,,,6,Minke ,1,8.6209,0.8818,9302.6,0.019308,26199000
0.41667,171.82,2.0844,2.8852,,,6,Minke ,1,8.6209,0.91534,4106.9,0.011334,23825000
0.34483,157.01,-17.322,2.8968,,,6,Minke ,1,8.6209,0.94882,2169.5,0.0059155,23921000
0.21277,157.77,20.055,2.7459,,,6,Minke ,1,8.6209,0.95508,890.06,0.0028496,22674000
0.71429,154.83,27.314,3.0433,,,6,Minke ,1,8.6209,0.83234,15944,0.037495,25130000
0.38462,142.61,-18.959,2.5848,,,6,Minke ,1,8.6209,0.91001,3234.7,0.012416,21344000
0.3125,144.95,-22.492,3.2204,,,6,Minke ,1,8.6209,0.95213,2094.4,0.0041566,26593000
0.47619,147.47,-23.14,3.7001,,,6,Minke ,1,8.6209,0.93603,5927.7,0.0077565,30554000
0.15385,128.44,-49.741,4.6298,,,6,Minke ,1,8.6209,0.96176,1154.5,7.71E-04,38231000
0.3125,174.11,-29.494,3.0594,,,6,Minke ,1,8.6209,0.95136,1960.3,0.0045376,25263000
0.5,179.14,23.879,2.9902,,,6,Minke ,1,8.6209,0.89056,6906.8,0.017123,24692000
0.66667,171.02,-12.257,3.569,,,6,Minke ,1,8.6209,0.872,15384,0.022431,29471000
0.27027,148.89,-31.911,2.8772,,,6,Minke ,1,8.6209,0.9526,1413.3,0.0039332,23759000
0.43478,152.89,-13.722,3.3604,,,6,Minke ,1,8.6209,0.93592,4482.2,0.0078296,27748000
0.41667,150.03,10.722,2.9047,,,6,Minke ,1,8.6209,0.9155,4141.2,0.0112,23986000
0.45455,219.66,-24.231,2.4917,,,6,Minke ,1,8.6209,0.87532,4961.9,0.02126,20576000
0.5,232.73,56.439,2.8146,,,6,Minke ,1,8.6209,0.87876,6742.9,0.020045,23242000
0.38462,204.31,61.817,2.0125,,,6,Minke ,1,8.6209,0.86851,2904.7,0.023621,16618000
0.47619,201.28,51.436,2.6917,,,6,Minke ,1,8.6209,0.88144,5784.5,0.019659,22227000
0.71429,199.03,43.2,2.9162,,,6,Minke ,1,8.6209,0.82427,15382,0.041111,24081000
0.3125,185.46,5.1717,2.3072,,,6,Minke ,1,8.6209,0.92594,1725.9,0.0093141,19052000
0.4,184.15,6.2184,2.8537,,,6,Minke ,1,8.6209,0.92057,3620,0.010325,23565000
0.58824,183.33,9.7151,3.0811,,,6,Minke ,1,8.6209,0.86855,10405,0.023578,25443000
0.33333,160.67,5.3726,2.6034,,,6,Minke ,1,8.6209,0.93613,2046.2,0.0076869,21498000
0.35714,203.83,-15.24,2.481,,,6,Minke ,1,8.6209,0.91541,2596.5,0.01127,20487000
0.5,205.47,-9.4586,2.7803,,,6,Minke ,1,8.6209,0.87831,6641.4,0.020483,22959000
0.5,200.8,-14.828,2.3725,,,6,Minke ,1,8.6209,0.85127,5963.7,0.029602,19591000
0.37037,201.84,1.1222,2.7497,,,6,Minke ,1,8.6209,0.92827,2829.5,0.0090211,22706000
0.5,193.86,12.901,2.7662,,,6,Minke ,1,8.6209,0.87567,6680.1,0.020918,22843000
0.625,192.68,24.948,2.9924,,,6,Minke ,1,8.6209,0.8517,11779,0.029138,24710000
0.29412,175.48,5.2959,2.758,,,6,Minke ,1,8.6209,0.95069,1546.7,0.0048867,22774000
0.625,168.06,3.0448,3.0484,,,6,Minke ,1,8.6209,0.85516,11931,0.027916,25173000
0.27027,203.85,-15.591,2.4867,,,6,Minke ,1,8.6209,0.95038,1171.5,0.0050497,20534000
0.4,205.84,-12.591,2.8983,,,6,Minke ,1,8.6209,0.92327,3614.6,0.0098408,23933000
0.18182,213.15,13.037,1.8934,,,6,Minke ,1,8.6209,0.95228,418.12,0.0040833,15635000
0.37037,212.28,5.5756,2.3968,,,6,Minke ,1,8.6209,0.9022,2909.8,0.014007,19792000
0.625,211.91,16.137,2.4899,,,6,Minke ,1,8.6209,0.81997,10077,0.043271,20560000
0.34483,212.49,-16.325,2.2338,,,6,Minke ,1,8.6209,0.90456,2310.9,0.013742,18446000
0.38462,209.29,6.5694,2.4522,,,6,Minke ,1,8.6209,0.9018,3199.3,0.014381,20249000
0.38462,219.19,30.271,2.3084,,,6,Minke ,1,8.6209,0.89067,3157.6,0.017015,19062000
0.43478,216.46,28.482,2.6637,,,6,Minke ,1,8.6209,0.89368,4615,0.016185,21996000
0.35714,200.12,42.687,2.3429,,,6,Minke ,1,8.6209,0.90489,2607.6,0.01344,19347000
0.52632,196.73,34.403,2.7424,,,6,Minke ,1,8.6209,0.86574,7487.7,0.024065,22645000
0.47619,193.78,39.501,2.9828,,,6,Minke ,1,8.6209,0.89676,6146,0.01535,24631000
0.47619,189.72,45.476,2.9322,,,6,Minke ,1,8.6209,0.89383,6101,0.016042,24213000
0.45455,189.86,-22.826,2.8328,,,6,Minke ,1,8.6209,0.89662,5312,0.015489,23392000
0.4,189.2,4.718,2.8381,,,6,Minke ,1,8.6209,0.92044,3595.6,0.010426,23436000
0.52632,188.94,6.5971,3.034,,,6,Minke ,1,8.6209,0.88455,7901.3,0.018753,25053000
0.41667,188.08,26.28,3.1894,,,6,Minke ,1,8.6209,0.93347,3994.8,0.0081617,26337000
0.45455,191.42,12.085,2.6182,,,6,Minke ,1,8.6209,0.88453,5084.9,0.018778,21620000
0.5,182.94,11.436,3.0135,,,6,Minke ,1,8.6209,0.8908,6973.3,0.01689,24884000
0.5,160.36,-2.7398,2.8369,,,6,Minke ,1,8.6209,0.88157,6727.2,0.019531,23426000
0.34483,181.91,11.782,3.0271,,,6,Minke ,1,8.6209,0.94959,2292.6,0.0054785,24996000
0.41667,179.89,21.263,3.1271,,,6,Minke ,1,8.6209,0.92851,4083.1,0.0088506,25822000
0.625,177.79,29.145,3.015,,,6,Minke ,1,8.6209,0.85464,11768,0.02846,24897000
0.35714,185.66,15.812,2.4399,,,6,Minke ,1,8.6209,0.91278,2593.1,0.011833,20148000
0.5,184.16,17.745,2.835,,,6,Minke ,1,8.6209,0.88155,6721.8,0.019553,23411000
0.25,188.71,-6.6611,2.3523,,,6,Minke ,1,8.6209,0.95074,953.98,0.0048581,19424000
0.4,189.26,5.46,2.9916,,,6,Minke ,1,8.6209,0.92843,3597,0.0089048,24704000
0.58824,178.7,15.147,3.4952,,,6,Minke ,1,8.6209,0.88797,11306,0.017551,28862000
0.45455,171.43,-0.19785,3.0846,,,6,Minke ,1,8.6209,0.91262,5301.9,0.011974,25471000
0.45455,171.58,2.765,3.3698,,,6,Minke ,1,8.6209,0.92824,5221.1,0.0090437,27827000
0.47619,171.53,4.3422,3.4407,,,6,Minke ,1,8.6209,0.9232,6077.2,0.0098899,28411000
0.43478,177.78,8.1411,3.1382,,,6,Minke ,1,8.6209,0.92318,4619.8,0.0099082,25914000
0.4,172.72,10.33,3.161,,,6,Minke ,1,8.6209,0.93868,3499.1,0.0073434,26102000
0.55556,170.63,31.108,3.0299,,,6,Minke ,1,8.6209,0.87512,9002.3,0.021452,25020000
0.37037,185.37,-15.726,3.1898,,,6,Minke ,1,8.6209,0.94926,2773.4,0.0056638,26340000
0.38462,184.79,-0.96808,2.8844,,,6,Minke ,1,8.6209,0.92849,3208.5,0.0088624,23818000
0.20408,192.4,-14.254,2.7093,,,6,Minke ,1,8.6209,0.95541,816.08,0.00272,22372000
0.52632,194.21,-5.998,2.8109,,,6,Minke ,1,8.6209,0.8719,7547.4,0.022526,23211000
0.41667,195.69,-13.098,3.2181,,,6,Minke ,1,8.6209,0.93591,3941.4,0.0078394,26573000
0.66667,165.42,29.343,2.954,,,6,Minke ,1,8.6209,0.83981,13364,0.034366,24393000
0.25,178.96,-5.8288,3.0333,,,6,Minke ,1,8.6209,0.95434,1329.1,0.0031567,25048000
0.43478,191.39,4.2657,2.9579,,,6,Minke ,1,8.6209,0.91268,4654.4,0.011921,24425000
0.45455,190.52,2.4052,2.794,,,6,Minke ,1,8.6209,0.89378,5294.9,0.016091,23072000
0.52632,182.44,46.395,3.1499,,,6,Minke ,1,8.6209,0.89058,8063,0.017101,26011000
0.43478,206.68,-1.1401,3.1951,,,6,Minke ,1,8.6209,0.92583,4621.3,0.0093912,26384000
0.47619,204.08,12.635,3.5141,,,6,Minke ,1,8.6209,0.92593,6103,0.0093222,29018000
0.41667,199.09,17.034,2.8992,,,6,Minke ,1,8.6209,0.91545,4131.6,0.011238,23941000
0.55556,196.9,27.286,3.1863,,,6,Minke ,1,8.6209,0.88195,9352,0.019162,26311000
0.47619,193.82,39.651,3.5769,,,6,Minke ,1,8.6209,0.93086,5962.3,0.008636,29536000
0.71429,189.93,46.88,3.7453,,,6,Minke ,1,8.6209,0.86859,18653,0.023535,30927000
0.28571,164.82,-17.828,2.493,,,6,Minke ,1,8.6209,0.94949,1294.2,0.0055368,20586000
0.43478,165.75,4.0388,3.2138,,,6,Minke ,1,8.6209,0.92596,4654.8,0.0092954,26538000
0.30303,191.45,-1.1119,3.2296,,,6,Minke ,1,8.6209,0.95262,1995,0.0039255,26669000
0.43478,190.9,8.4482,3.2251,,,6,Minke ,1,8.6209,0.92826,4572.4,0.009035,26631000
0.55556,189.35,21.726,3.4629,,,6,Minke ,1,8.6209,0.89662,9700.7,0.015484,28595000
0.5,186.22,41.073,3.4648,,,6,Minke ,1,8.6209,0.91536,7103,0.01132,28611000
0.47619,200.12,1.6189,3.2803,,,6,Minke ,1,8.6209,0.91521,6091.3,0.011438,27088000
0.38462,200.04,2.6915,3.26,,,6,Minke ,1,8.6209,0.94898,3044.1,0.0058242,26919000
0.38462,192.28,-23.324,3.2604,,,6,Minke ,1,8.6209,0.94898,3044.6,0.0058229,26923000
0.52632,199.01,-2.3554,3.2701,,,6,Minke ,1,8.6209,0.89653,8215.7,0.015572,27003000
0.30303,187.62,2.3098,2.3882,,,6,Minke ,1,8.6209,0.93863,1516.2,0.0073785,19721000
0.43478,186.95,19.845,2.989,,,6,Minke ,1,8.6209,0.91293,4714.8,0.011703,24682000
0.5,184.42,38.128,3.2646,,,6,Minke ,1,8.6209,0.90477,7113.7,0.013553,26957000
0.34483,181.63,-20.634,2.8411,,,6,Minke ,1,8.6209,0.94847,2117.4,0.0061204,23460000
0.52632,183.78,-6.7211,3.2606,,,6,Minke ,1,8.6209,0.89645,8186.2,0.015653,26925000
0.29412,182.24,-5.8327,3.2013,,,6,Minke ,1,8.6209,0.95291,1874.9,0.0037881,26435000
0.43478,183.49,-1.9863,3.402,,,6,Minke ,1,8.6209,0.93849,4438.5,0.0074724,28092000
0.47619,190.92,-19.973,3.5934,,,6,Minke ,1,8.6209,0.93096,5996.6,0.008566,29673000
0.55556,192.99,-4.3213,3.8245,,,6,Minke ,1,8.6209,0.91297,9853.1,0.011675,31581000
0.37037,191.73,-9.0845,3.1787,,,6,Minke ,1,8.6209,0.9492,2761.2,0.0056983,26249000
0.38462,192.15,20.919,3.5323,,,6,Minke ,1,8.6209,0.95035,3368.2,0.0050658,29168000
0.47619,187.48,27.775,3.6669,,,6,Minke ,1,8.6209,0.93359,6007.5,0.0080763,30280000
0.58824,184.33,29.608,3.4418,,,6,Minke ,1,8.6209,0.88505,11236,0.018266,28421000
0.41667,188.62,41.354,2.9856,,,6,Minke ,1,8.6209,0.92067,4113.8,0.010246,24654000
0.55556,185.05,45.058,3.3361,,,6,Minke ,1,8.6209,0.89069,9522.5,0.016999,27548000
0.58824,202.17,14.799,2.6775,,,6,Minke ,1,8.6209,0.84387,9404.6,0.032476,22110000
0.34483,199.1,1.9361,2.7519,,,6,Minke ,1,8.6209,0.94109,2210.9,0.0070318,22724000
0.5,198.9,9.398,2.8784,,,6,Minke ,1,8.6209,0.88451,6763.1,0.018798,23768000
0.47619,195.29,8.9307,3.227,,,6,Minke ,1,8.6209,0.91022,6202.5,0.012235,26647000
0.5,186.56,56.365,3.1936,,,6,Minke ,1,8.6209,0.90185,7044.4,0.014336,26371000
0.41667,159.14,-2.4081,3.162,,,6,Minke ,1,8.6209,0.93108,4045.4,0.0084816,26111000
0.55556,163.95,19.444,3.13,,,6,Minke ,1,8.6209,0.87879,9259.5,0.020014,25847000
0.58824,161.82,26.467,3.3756,,,6,Minke ,1,8.6209,0.88197,11109,0.019143,27875000
0.28571,176.47,0.058158,3.0744,,,6,Minke ,1,8.6209,0.95275,1693.2,0.0038623,25387000
0.45455,201.24,3.6633,3.4242,,,6,Minke ,1,8.6209,0.93093,5204.3,0.0085922,28275000
0.52632,200.34,11.77,3.413,,,6,Minke ,1,8.6209,0.90459,8227.3,0.013717,28183000
0.45455,195.65,0.97635,3.3157,,,6,Minke ,1,8.6209,0.92342,5348.4,0.0097251,27380000
0.55556,195.06,15.824,3.3184,,,6,Minke ,1,8.6209,0.89052,9460.1,0.01716,27402000
0.25641,170.7,1.9451,2.3735,,,6,Minke ,1,8.6209,0.95048,1008.1,0.004997,19600000
0.22222,194.86,-23.277,2.6956,,,6,Minke ,1,8.6209,0.95433,933.19,0.003158,22259000
0.35714,203.56,14.467,2.9463,,,6,Minke ,1,8.6209,0.94849,2356.2,0.0061068,24329000
0.28571,163.29,-0.5789,2.1978,,,6,Minke ,1,8.6209,0.93357,1295.9,0.0080912,18149000
0.5,163.61,-1.6555,2.5996,,,6,Minke ,1,8.6209,0.86565,6402.6,0.024157,21467000
0.45455,163.86,6.8738,2.9893,,,6,Minke ,1,8.6209,0.90496,5392.5,0.013381,24685000
0.58824,163.23,19.051,3.0662,,,6,Minke ,1,8.6209,0.86576,10459,0.024048,25319000
0.29412,186,-0.34765,2.4548,,,6,Minke ,1,8.6209,0.9487,1335.3,0.0059831,20271000
0.5,186.21,2.432,2.7084,,,6,Minke ,1,8.6209,0.87246,6585.4,0.021971,22365000
0.38462,184.96,-3.3787,2.3553,,,6,Minke ,1,8.6209,0.89367,3193,0.016198,19449000
0.30303,184.98,0.86073,2.6787,,,6,Minke ,1,8.6209,0.94971,1569.6,0.0054128,22120000
0.3125,193.95,2.7412,2.543,,,6,Minke ,1,8.6209,0.94592,1597.1,0.0064372,20999000
0.52632,194.1,10.394,3.0708,,,6,Minke ,1,8.6209,0.88496,8019.8,0.018359,25357000
0.43478,193.73,7.8775,2.2651,,,6,Minke ,1,8.6209,0.86574,4220.5,0.02407,18705000
0.58824,191.41,33.765,3.167,,,6,Minke ,1,8.6209,0.87222,10643,0.022208,26152000
0.47619,174.95,-28.039,3.0574,,,6,Minke ,1,8.6209,0.90199,6124.3,0.014204,25246000
0.55556,210.65,13.003,2.7792,,,6,Minke ,1,8.6209,0.85879,8555.8,0.026417,22950000
0.43478,208.83,21.053,2.9892,,,6,Minke ,1,8.6209,0.91294,4715.3,0.011701,24684000
0.52632,206.09,22.633,3.2564,,,6,Minke ,1,8.6209,0.89641,8173.2,0.015689,26890000
0.55556,203.28,32.088,3.2736,,,6,Minke ,1,8.6209,0.8877,9426.5,0.017811,27032000
0.5,202.87,13.691,3.1017,,,6,Minke ,1,8.6209,0.89649,7030.2,0.015616,25613000
0.37037,185.02,3.8152,2.3734,,,6,Minke ,1,8.6209,0.90194,2874.7,0.014253,19598000
0.43478,185.18,9.7018,2.7783,,,6,Minke ,1,8.6209,0.90186,4634.5,0.014324,22942000
0.47619,184.63,14.561,3.0595,,,6,Minke ,1,8.6209,0.90201,6129.6,0.014187,25264000
0.43478,183.17,-12.998,2.3488,,,6,Minke ,1,8.6209,0.87235,4315.7,0.022075,19396000
0.34483,209.45,-5.4664,2.3023,,,6,Minke ,1,8.6209,0.90751,2355.4,0.012794,19011000
0.52632,193.2,-29.57,2.417,,,6,Minke ,1,8.6209,0.84433,6811.6,0.031974,19959000
0.45455,190.52,-30.245,2.4194,,,6,Minke ,1,8.6209,0.86921,4897.2,0.022921,19979000
0.45455,189.51,-28.649,2.5305,,,6,Minke ,1,8.6209,0.87836,4997,0.020441,20896000
0.43478,186.39,-34.999,2.9777,,,6,Minke ,1,8.6209,0.91284,4692.8,0.011782,24588000
0.5,188.01,-13.638,2.5973,,,6,Minke ,1,8.6209,0.86561,6395.5,0.024195,21447000
0.47619,186.69,-23.559,2.7971,,,6,Minke ,1,8.6209,0.8876,5913.2,0.017911,23097000
0.45455,183.14,-28.241,3.0269,,,6,Minke ,1,8.6209,0.90745,5377.6,0.012853,24995000
0.625,183.44,-32.488,2.6068,,,6,Minke ,1,8.6209,0.82843,10494,0.039266,21526000
0.58824,191.17,-27.701,3.4642,,,6,Minke ,1,8.6209,0.88768,11182,0.017829,28606000
0.2,203.42,-0.074785,2.8794,,,6,Minke ,1,8.6209,0.95629,858.05,0.0023825,23777000
0.625,202.63,-24.547,3.13,,,6,Minke ,1,8.6209,0.85884,12198,0.026368,25846000
0.4,186.26,13.937,3.0477,,,6,Minke ,1,8.6209,0.93338,3514.2,0.0082283,25167000
0.30303,221.38,-7.1435,2.3995,,,6,Minke ,1,8.6209,0.93872,1525.2,0.0073173,19814000
0.37037,185.25,-13.202,3.0989,,,6,Minke ,1,8.6209,0.94875,2674.6,0.0059575,25589000
0.55556,182.4,-22.23,3.2653,,,6,Minke ,1,8.6209,0.88762,9397.1,0.017891,26963000
0.28571,195.34,11.294,2.8336,,,6,Minke ,1,8.6209,0.95156,1523.4,0.0044379,23399000
0.47619,192.89,31.274,3.033,,,6,Minke ,1,8.6209,0.89949,6169.3,0.014657,25045000
0.37037,188.43,-0.72129,2.9595,,,6,Minke ,1,8.6209,0.94111,2743.8,0.0070163,24438000
0.45455,194.16,-28.541,3.0879,,,6,Minke ,1,8.6209,0.91264,5308.9,0.011952,25498000
0.47619,191.42,12.524,3.4419,,,6,Minke ,1,8.6209,0.92321,6079.9,0.0098836,28422000
0.52632,162.83,27.219,3.1297,,,6,Minke ,1,8.6209,0.88799,8105.8,0.017527,25844000
